sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,58,115,327,1,28,47,86,109,2,109,136,18,1,179,27,87,50,8,3,213,8,65,262,356,42,257,3,5,53,244,5,1,127,1,332,235,5,26,1,250,8,1,1,74,6,135,8,1,2,1,9,9,3,24,18,1,15,6,6,3,217,351,2,42,210,78,119,13,48,17,149,28,6,13,3,206,2,236,363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,8,27,107,3,157,5,17,1,22,10,1,31,62,77,7,3,38,2,271,34,76,3,66,182,82,4,7,71,93,2,59,118,9,103,25,320,3,119,67,387,2,258,190,138,6,7,8,161,15,34,1,185,5,3,16,3,145,20,109,4,112,44,8,7,6,3,4,17,3,6,3,306,13,3,6,3,237,4,7,6,38,5,3,47,4,16,3,4,208,7,396,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,15,46,3,115,30,5,2,399,3,30,83,160,254,1,115,42,3,371,13,29,4,1,74,30,366,3,32,1,6,200,2,32,196,115,30,364,8,3,32,1,1,52,4,99,44,52,4,1,77,8,7,12,317,5,335,4,30,91,24,44,51,58,1,150,24,365,5,26,293,1,275,160,254,9,189,11,35,1,9,1,4,58,8,1,15,6,97,5,142,109,23,29,6,210,13,3,202,339,24,210,13,44,3,9,106,1,110,12,8,1,15,17,28,12,1,29,30,1,96,2,1,15,6,240,236,13,123,23,78,5,51,6,147,22,52,4,1,396,267,70,236,66,3,115,6,2,81,1,396,4,3,3,219,3,2,81,80,20,7,17,3,271,7,148,20,291,5,25,69,210,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,32,42,2,364,3,2,100,8,345,49,3,5,1,345,87,28,5,98,90,5,359,1,44,281,92,4,12,5,33,17,27,2,3,154,22,27,6,2,27,1,2,6,2,1,95,1,345,5,257,50,364,8,1,159,120,34,1,4,16,3,10,19,6,29,4,1,4,1,224,78,38,226,224,12,8,1,19,251,35,104,141,5,2,375,201,298,120,5,31,1,2,120,5,273,321,1,67,2,91,79,53,136,42,3,19,65,158,33,5,142,1,2,60,51,1,318,4,1,19,175,8,1,137,37,24,53,91,11,21,375,79,292,11,34,24,5,5,377,2,22,4,1,93,352,6,1,64,291,328,2,16,53,21,18,83,10,6,29,4,1,4,19,10,224,3,59,67,8,3,85,45,10,19,5,131,372,89,21,221
0,2,31,339,39,6,29,212,49,1,115,52,35,3,2,21,47,60,1,11,34,31,196,216,176,3,11,6,34,1,330,5,198,1,4,36,17,28,6,332,314,8,10,144,89,49,28,6,146,50,1,1,6,2,49,7,260,1,219,31,1,4,1,1,251,35,40,23,1,85,7,57,142,45,55,14,262,50,3,174,42,3,387,11,9,168,23,147,108,87,9,147,108,7,51,11,6,183,1,136,9,25,121,2,9,114,112,66,107,16,3,1,212,46,10,6,11,21,47,383,11,250,8,1,392,334,4,10,19,227,11,7,14,37,66,292,7,44,23,5,1,369,4,1,10,6,54,1,126,66,1,64,66,112,91,324,71,44,11,5,4,53,278,281,112,24,11,38,5,165,22,131,278,9,118,9,309,82,3,15,46,11,4,1,11,165,22,131,278,11,57,26,48,75,1,115,2,1,19,57,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,42,59,78,1,229,4,3,190,179,35,1,389,9,118,7,57,82,3,119,190,75,3,15,92,1,257,2,82,3,15,333,291,3,238,105,17,135,7,12,41,73,2,1,67,246,1,373,24,195,34,152,1,373,236,78,16,6,35,1,190,7,12,3,54,5,12,327,1,247,110,42,40,8,1,2,3,18,1,2,12,126,134,3,54,329,149,40,6,3,238,105,49,28,6,64,365,5,26,36,40,24,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,51,21,57,76,45,21,3,171,224,186,191,5,3,67,4,3,13,56,281,7,52,8,1,17,16,3,2,7,228,5,82,36,2,3,286,322,132,398,131,58,2,361,2,114,23,211,204,9,229,11,7,50,73,9,13,36,10,6,38,3,215,67,281,7,57,25,69,48,195,45,34,71,97,7,46,1,1,4,1,44,45,1,71,8,1,72,138,70,33,1,247,110,23,29,71,1,304,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,11,17,214,1,6,48,4,3,75,1,110,14,23,31,33,8,10,324,55,88,4,29,4,139,213,285,21,255,46,30,25,69,225,1,243,34,70,37,34,153,50,22,1,369,4,1,285,29,243,1,14,17,23,16,54,16,1,29,8,1,252,9,380,14,336,5,82,2,44,28,42,86,17,34,80,20,3,5,2,8,1,252,9,168,36,2,3,2,9,80,20,214,18,1,104,37,78,48,5,1,252,15,108,33,34,87,41,4,1,237,15,33,8,33,3,59,363
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,17,9,80,20,102,90,5,90,7,6,201,7,200,9,202,12,3,132,127,21,280,118,7,12,43,3,129,4,371,12,190,39,24,188,14,3,30,4,1,7,6,11,6,13,3,44,44,133,188,1,6,174,1,6,2,1,6,1,29,77,250,1,287,1,2,1,7,12,1,17,7,12,1,1,6,193,3,92,9,103,383,250,5,60,7,92,7,64,6,36,195,205,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,351,9,64,38,113,17,10,29,6,31,111,1,130,5,18,3,204,49,1,7,123,3,70,1,11,24,23,8,56,2,1,197,18,1,181,4,49,1,24,34,103,23,76,3,22,109,225,1,11,6,6,128,34,8,3,175,22,116,38,10,36,19,35,395,1,6,303,75,13,27,2,1,95,140,25,1,91,24,2,133,319,5,1,18,223,3,19,17,52,5,131,2,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,3,302,8,13,40,31,10,4,89,5,40,302,8,18,281,27,18,1,132,5,1,302,39,24,13,10,15,1,91,24,300,6,3,110,40,302,2,12,31,1,24,2,1,4,36,123,219,5,82,7,22,40,244,201,6,66,66,66,1,126,6,1,206,1,113,68,6,1,4,151,353,9,57,37,23,276,10,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,6,3,5,1,19,218,67,312,3,4,163,8,1,4,2,76,176,32,10,15,42,33,1,18,10,44,163,104,8,362,150,1,226,104,3,73,163,219,30,61,207,98,129,40,17,106,393,3,115,30,46,1,144,284,104,3,56,89,18,3,19,7,14,64,319,1,6,395,316,228,23,63,1,150,2,14,211,5,335,1,2,287,169,7,38,7,14,104,367,13,3,44,3,198,1,171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,141,23,23,2,39,6,56,157,21,57,118,11,3,15,46,1,159,12,57,25,52,39,14,36,17,7,145,20,291,157,56,110,56,7,128,23,63,142,38,1,137,70,235,109,157,217,34,70,43,336,5,38,34,70,235,217,39,6,56,279,5,114,21,38,5,142,31,2,172,76,36,4,1,14,338,2,128,51,28,14,365,5,79,8,222,14,1,111,351,8,10,15,2,1,14,125,3,217,15,11,9,14,5,38,10,15,41,5,26,3,157,2,4,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,35,18,12,12,12,5,359,50,5,11,313,271,81,76,36,4,12,2,167,31,99,96,12,167,65,5,151,5,1,197,12,167,211,5,16,218,16,1,91,70,8,3,293,12,12,12,89,5,10,58,321,12,256,22,3,7,12,23,36,39,24,3,154,54,12,17,34,24,32,21,47,60,3,129,1,2,7,33,5,196,4,139,120,262,356,74,75,9,9,3,3,11,73,298,17,42,12,12,12,61,288,30,346,109,17,18,162,311,38,88,30,24,325,18,48,75,1,197,7,12,29,5
1,11,61,35,1,1,4,379,45,1,87,86,1,122,8,1,8,65,9,202,1,15,39,70,48,75,3,154,77,30,4,1,15,2,70,32,7,49,34,308,11,34,70,5,76,146,86,1,122,9,168,277,339,43,1,5,109,15,38,10,9,80,20,337,11,5,396,17,52,77,24,48,41,18,1,4,107,2,112,24,1,11,57,23,346,10,15,7,6,59,37,82,277,21,24,18,3,95,16,73,16,78,227,16,303,16,10,19,5,74,107,7,6,59,8,31,248,29,8,33,107,1,6,3,110,10,6,193,5,12,5,239,16,242,30,42,94,193,2,5,27,5,372,306,7,14,84,5,11,39,14,3,245,12,126,2,12,11,97,1,15,291,5,242,30,42,94,8,62,11,6,23,3,66,136,45,9,71,5,10,15,5,109,29,74,19,9,57,124,10,45,21,12,1,21,61,193,326,26,3,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,14,227,5,26,390,381,17,7,41,5,26,9,43,7,35,2,9,347,7,1,126,14,59,54,2,52,7,6,2,273,322,1,361,5,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,351,1,15,6,73,320,2,1,126,194,38,157,100,18,33,4,10,6,3,4,177,92,7,260,51,3,6,28,148,20,190,3,28,327,3,32,1,58,1,5,187,21,172,5,114,7,181,1,195,212,4,1,15,6,11,1,61,5,161,357,11,7,1,4,99,61,26,1,68,136,11,7,6,3,11,1,8,355,68,2,92,10,6,1,4,15,11,1,77,8,1,140,26,4,10,57,26,3,93,15,5,86,3,359,190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,116,39,24,3,4,150,77,8,54,137,2,1,252,167,42,33,17,149,10,128,23,382,5,26,7,143,1,272,98,31,151,390
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,16,3,115,12,205,19,21,280,124,88,50,10,136,6,3,7,3,29,58,163,30,42,3,4,38,310,5,300,13,3,66,2,3,67,13,56,44,7,192,20,63,195,29,61,68,31,99,267,2,218,18,3,4,1,67,3,268,13,30,8,40,51,21,76,192,20,54,205,44,63,3,108,285,315,9,308,108,1,95,216,120,128,62,95,130,1,6,2,9,7,103,63,26,133,195,7,194,38,1,70,22,63,8,1,159,184,24,348,3,312,56,22,10,29
0,43,17,63,16,36,1,19,7,6,3,5,13,52,1,24,2,1,1,150,13,17,1,24,2,38,1,1,142,4,1,19,6,2,31,265,2,7,6,3,19,11,5,16,2,315,184,204,260,83,5,26,4,3,159,11,6,2,1,19,5,26,141,8,3,4,85,17,1,377,6,2,16,1,5,3,8,27,65,68,194,5,1,159,28,6,1,2,11,24,24,5,1,1,19,6,336,5,26,18,10,19,5,177,44,82,263,7,5,26,257,8,99,244,36,303,35,161,58,1,158,146,86,1,4,1,19,36,7,6,289,11,10,14,170,12,29,11,28,71,69,5,76,97,18,160,7,6,138,28,71,38,96,11,368,76,97,104,93,7,194,5,26,3,8,1,12,4,2,37,358,8,27,11,28,56,18,7,49,28,368,189,22,1,28,71,7,5,362,101,4,1,8,1,19,24,50,37,6,1,19
0,45,27,6,37,28,12,7,32,3,127,9,71,255,1,146,4,1,230,17,62,145,20,2,55,41,108,46,231,55,12,153,50,17,40,47,20,25,109,12,22,16,10,15,6,16,73,16,348,2,319,36,4,90,78,10,15,1,95,257,41,8,53,162,49,34,24,32,300,16,34,145,20,31,3,1,102,233,74,2,368,1,95,13,3,370,4,23,68,6,10,144,2,23,44,63,18,1,15,7,294,46,231,7,12,43,2,2,201,121,147,9,135,25,5,46,1,259,166,192,20,235,176,39,37,28,6,1,374,4,1,371,90,101,265,134,11,8,1,107,133,151,1,323,40,2,111,18,235,1,2,34,33,359,121,108,111,144,4,1,15,6,179,31,1,153,13,3,349,4,4,1,138,20,34,43,335,1,330,22,11,18,231,29,57,48,35,10,185,295,64,17,21,47,20,64,83,22,21,310,171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,30,97,7,34,11,49,34,97,7,5,306,8,10,15,181,62,21,5,290,310,21,71,5,244,131,244,385,2,208,234,2,11,85,300,21,71,5,26,5,386,2,131,13,41,11,9,145,20,124,21,71,5,79,7,73,22,58,2,177,21,71,5,26,5,76,36,2,172,5,114,3,119,15,76,3,330,2,52,4,131,240,2,79,7,88,21,384,20,79,109,16,107,130,73,10,29,2,3,149,18,77,38,88,30,38,5,142,18,116,8,107,1,245,2,127,164,3,142,31,1,2,22,1,8,1,4,10,136,70,8,20,25,11,282,4,36,109,119,332
0,41,4,13,298,28,12,41,5,27,1,361,2,76,63,13,139,30,87,4,33,12,5,113,21,42,11,142,46,7,96,4,33,11,7,8,3,350,63,13,3,306,16,27,306,38,27,350,113,286,316,2,7,194,49,28,12,23,223,113,46,325,108,1,28,12,5,26,261,2,13,17,6,23,3,350,19,2,11,12,3,1,93,29,6,106,147,5,26,181,270,45,121,1,19,13,3,142,11,17,7,33,251,176,35,39,298,1,122,7,12,12,110,43,194,5,50,41,4,201,109,16,27,2,35,39,21,8,7,11,12,7,9,102,9,152,289,7,173,17,9,118,9,337,7,10,58,9,80,20,118,9,168,147,5,26,109,48,4,112,5,113,109,58,9,25,56,5,169,115,31,33,8,222,9,47,124,11,9,152,23,64,109,4,27,113,50,5,10,216,2,21,6,326,56,36,348,33,111,32,33
1,39,6,56,1,52,10,13,53,4,2,286,228,121,50,228,121,223,263,1,157,2,1,1,2,1,33,201,109,17,112,24,113,32,5,112,115,2,1,2,1,24,115,6,3,46,3,30,275,8,27,162,12,65,42,5,79,13,2,6,6,2,158,13,52,1,4,1,6,17,51,12,96,195,46,1,19,6,1,85,11,99,122,80,20,270,1,310,63,89,7,294,3,286,18,184,5,389,223,263,1,19,13,3,245,1,2,1,54,199,249,2,1,2,1,6,3,238,48,2,190,95,328,30,5,1,31,3,2,41,4,27,2,86,1,4,3,58,30,42,56,5,1,134,10,18,1,361,6,13,1,191,99,5,1,4,2,37,1,92,28,90,27,2,4,8,74,1,19,6,46,3,16,3,5,115,171,1,2,1,171,35,36,2,99,259,115,6,36,388,13,150,1,2,1,6,63,119,8,3,266
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,7,12,23,7,12,117,12,1,1,31,2,1,9,47,130,22,2,22,10,15,42,69,212,4,62,180,12,225,9,14,3,2,62,288,50,13,7,105,1,1,114,14,207,62,12,387,8,2,1,98,314,13,1,141,12,42,3,154,93,105,9,276,10,15,2,21,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,209,37,14,8,1,100,4,2,92,11,6,62,98,2,28,6,62,351,7,6,3,64,141,2,3,141,98,9,117,249,46,1,98,2,1,91,33,4,1,24,93,335,22,126,2,9,209,37,11,33,4,62,137,213,285,91,24,8,10,98,6,37,2,9,25,36,4,87,7,6,23,3,2,7,354,33,1,85,35,5,2,7,128,23,8,58,18,84,9,189,3,213,285,13,62,22,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,19,17,39,6,183,3,238,4,84,8,149,7,12,3,236,19,13,1,4,188,11,14,1,68,18,88,1,67,14,348,30,5,114,3,163,219,18,4,1,19,92,40,6,3,178,75,28,28,14,11,103,26,3,17,76,123,7,68,8,1,226,171,231,134,55,79,36,46,278,2,4,87,32,89,18,96,7,14,105,116,105,81,214,32,89
1,33,1,35,2,81,61,106,102,51,14,10,2,138,360,47,20,109,48,52,70,8,3,115,364,22,27,244,2,8,36,120,28,6,32,3,39,24,56,8,12,177,1,91,2,1,4,1,130,155,253,2,295,1,216,2,1,24,1,19,42,106,1,142,4,3,29,7,194,11,1,115,2,1,5,2,5,173,1,1,19,13,1,115,235,284,13,36,254,1,5,82,87,155,3,2,28,6,3,8,27,58,7,12,33,1,48,16,112,291,5,175,35,1,265,10,29,103,11,1,2,3,5,1,32,1,115,2,1,5,51,368,97,3,379,104,18,1,4,31,1,4,1,19,1,11,125,3,19,103,192,20,64,31,1,2,85,5,3,4,340,1,19,103,25,13,56,239,31,33,1,29,1,115,47,13,27,14,5,82,119,2,135,113,38,10,29,28,84,12,16,3,170,30,61,3,177,87,8,1,44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,8,4,223,7,162,22,2,40,24,305,3,49,5,27,18,3,249,55,47,5,76,5,40,17,28,43,275,13,40,49,251,146,5,151,5,27,98,5,4,283,2,40,3,187,8,27,98,68,16,3,5,40,180,188,5,18,10,163,268,2,3,65,208,1,98,12,49,275,50,13,1,13,1,98,55,2,5,82,1,306,254,2,6,5,383,11,55,6,146,5,40,238,187,8,1,190,65,84,156,1,59,19,2,3,5,60,256,1,86,40,187,40,4,132,365,5,26,106,40,9,12,110,48,49,28,14,13,264,75,26,1,1,19,189,5,26,2,1,150,20,11,73,240,17,3,59,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157,313,41,4,161,351,6,1,6,3,4,150,150,8,2,150,8,1,24,45,10,19,6,41,8,230,92,7,221,26,94,8,333,202,10,19,8,1,281,290,44,265,2,106,225,89,7,9,386,7,14,29,4,1,72,38,65,3,59,2,36,18,53,352,1,68,136,9,103,6,23,235,69,32,262,38,124,5,99,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,286,190,5,1,258,8,393,75,95,1,190,12,4,373,2,20,59,73,2,1,185,42,52,13,7,246,12,2,12,16,296,129,119,17,92,27,6,3,110,23,305,5,1,4,1,339,65,119,12,298,1,122,176,5,1,117,2,1,287,5,1,1,19,134,48,1,149,18,1,6,196,22,1,220,132,1,137,53,5,1,287,149,34,182,210,16,21,214,118,11,57,177,119,17,225,1,220,56,1,137,24,5,2,31,1,330,5,1,8,53,7,12,18,109,15,5,114,10,19,2,23,118,4,12,333,8,5,112,24,52,97,18,12,6,2,39,6,56,4,40,1,11,6,48,8,1,190,2,3,11,38,239,5,3,4,1,10,19,3,4,2,2,295,6,16,93,16,27,254,1,2,218,243,12,86,341,7,326,119,75,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,3,19,125,2,51,208,10,19,37,6,11,1,37,157,7,12,193,317,5,386,11,7,12,68,3,15,10,6,32,303,2,12,266,4,53,1,19,193,38,3,334,1,85,7,6,2,1,68,66,136,46,10,15,6,11,7,12,59,5,76,3,4,7,9,25,204,5,60,7,74,75,22,10,375,19,3,2,315,22,230,7,64,6,11,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,6,3,238,48,75,1,388,2,6,3,59,17,7,327,38,34,3,154,4,206,175,8,2,41,4,1,245,52,4,1,91,24,2,1,12,6,5,124,1,248,281,34,103,76,200,13,10,8,3,333,17,149,52,48,6
