review,sentiment,text_pos
this is the first and as far as i can tell the only completed production of heart of darkness ever released prior to starting on citizen kane orson welles shot some test footage for a version of heart of darkness that was to be filmed entirely in what would now be called pov where we would see everything from the point of view of the main character charlie marlow he would be seen only fleetingly in mirrors windows water etc the film was never made the pov technique was used not too successfully in 1947 in the lady in the lake with robert montgomery starring as philip marlowe presumably the coincidence of the two marlow e characters is just that of course francis coppola s apocalypse now was based on heart of darkness the short novel heart of darkness by the polish born british writer joseph conrad first serialized in a british literary magazine in 1899 features one of his favorite alter egos ship captain charlie marlow who also narrates the short story youth and indirectly tells the story of lord jim marlow temporarily out of work decides to take a job captaining a river boat for a belgian company involved in the brutal exploitation of the resources of king leopold ii s personal fiefdom the cruelly misnamed congo free state marlow travels from london to brussels signs on with the company and is told that his mission is to take a boat up the congo river to a far inland station headed by one of the company s most productive agents in the colony a german named kurtz shipments of ivory latex for the production of rubber and other products from kurtz s station have ceased and no word has come downriver from kurtz for some time there are rumors that he has gone native marlow is to investigate take any necessary action and make a report on his return he takes passage down the west african coast to the mouth of the congo is delayed for weeks while he is forced to repair his boat at the company station on the coast and finally sets out upriver to find kurtz s station the river the heat the vegetation the wildlife the insects the people all take their toll on his endurance his imagination and his mental resources he finds kurtz ill half mad and close to death the final encounter and the death of kurtz are almost an anticlimax especially since conrad is so obscure about what actually happens that we are left to puzzle it out for ourselves this is a novel where you close the book vaguely dissatisfied with the ending but nevertheless treasuring the story for its amazing atmospherics this heart of darkness was filmed with guyana in central america standing in for west africa it is best where the novel is at its greatest disadvantage actually showing us first world urbanites what a boat trip up a tropical river would look like but the rest of the film was forgettable tim roth does his best as marlow but so much about the plot characterizations and character relationships has been altered beyond recognition that you wonder why they bothered if the aim was to make conrad s story for the screen why didn t they leave it alone it s unreasonable to expect that no compromises will be made when a book is made into a movie but so many changes were made that to me had no cinematic justification that you wonder whether we are simply dealing with incompetent screenwriters and cinematographers most disappointing of all was john malkovich as kurtz he was completely miscast and simply flubs the role everything about him is wrong his looks his acting style his voice his accent everything a vastly better choice would have been someone like bruno ganz unlike malkovich an actual german like the character this is a very disappointing production and i would recommend it only after you ve read the book if you want to depend on more than your imagination to get a visual picture of a boat trip up the congo river circa 1900 ,0,DT-VBZ-DT-JJ-CC-RB-RB-IN-JJ-MD-VB-DT-JJ-VBD-NN-IN-NN-IN-NN-RB-VBN-RB-TO-VBG-IN-JJ-NN-NN-NNS-VBP-DT-NN-NN-IN-DT-NN-IN-NN-IN-NN-WDT-VBD-TO-VB-VBN-RB-IN-WP-MD-RB-VB-VBN-NN-WRB-PRP-MD-VB-NN-IN-DT-NN-IN-NN-IN-DT-JJ-NN-NN-NN-PRP-MD-VB-VBN-RB-RB-IN-NNS-VBP-NN-VBP-DT-NN-VBD-RB-VBN-DT-NN-NN-VBD-VBN-RB-RB-RB-IN-CD-IN-DT-NN-IN-DT-NN-IN-JJ-NN-NN-IN-NN-NN-RB-DT-NN-IN-DT-CD-NN-NN-NNS-VBZ-RB-IN-IN-NN-NN-NN-JJ-NN-RB-VBD-VBN-IN-NN-IN-NN-DT-JJ-JJ-NN-IN-NN-IN-DT-JJ-JJ-JJ-NN-NN-NN-RB-VBN-IN-DT-JJ-JJ-NN-IN-CD-NNS-CD-IN-PRP$-JJ-NN-VBP-NN-NN-NNS-NN-WP-RB-VBZ-DT-JJ-NN-NN-CC-RB-VBZ-DT-NN-IN-NN-NN-VB-RB-IN-IN-NN-NNS-TO-VB-DT-NN-VBG-DT-NN-NN-IN-DT-JJ-NN-VBN-IN-DT-JJ-NN-IN-DT-NNS-IN-VBG-JJ-NN-VBD-JJ-NN-DT-RB-VBN-JJ-JJ-NN-NN-NNS-IN-NN-TO-VB-NNS-IN-IN-DT-NN-CC-VBZ-VBN-IN-PRP$-NN-VBZ-TO-VB-DT-NN-RP-DT-NN-NN-TO-DT-RB-JJ-NN-VBN-IN-CD-IN-DT-NN-VBZ-RBS-JJ-NNS-IN-DT-NN-DT-JJ-VBN-NN-NNS-IN-NN-NN-IN-DT-NN-IN-NN-CC-JJ-NNS-IN-NN-NN-NN-VBP-VBN-CC-DT-NN-VBZ-VBN-RB-IN-NN-IN-DT-NN-EX-VBP-NNS-IN-PRP-VBZ-VBN-JJ-NN-VBZ-TO-VB-VB-DT-JJ-NN-CC-VB-DT-NN-IN-PRP$-NN-PRP-VBZ-NN-RP-DT-JJ-JJ-NN-TO-DT-NN-IN-DT-NN-VBZ-VBN-IN-NNS-IN-PRP-VBZ-VBN-TO-VB-PRP$-NN-IN-DT-NN-NN-IN-DT-NN-CC-RB-VBZ-RP-RB-TO-VB-JJ-JJ-NN-DT-NN-DT-NN-DT-NN-DT-NN-DT-NNS-DT-NNS-DT-VBP-PRP$-NN-IN-PRP$-NN-PRP$-NN-CC-PRP$-JJ-NNS-PRP-VBZ-JJ-JJ-NN-NN-CC-JJ-TO-NN-DT-JJ-NN-CC-DT-NN-IN-NN-VBP-RB-DT-NN-RB-IN-NN-VBZ-RB-JJ-IN-WP-RB-VBZ-IN-PRP-VBP-VBN-TO-VB-PRP-RP-IN-NNS-DT-VBZ-DT-NN-WRB-PRP-VBP-DT-NN-RB-VBN-IN-DT-VBG-CC-RB-VBG-DT-NN-IN-PRP$-JJ-NNS-DT-NN-IN-NN-VBD-VBN-IN-NN-IN-JJ-NN-NN-IN-IN-NN-NN-PRP-VBZ-RB-WRB-DT-NN-VBZ-IN-PRP$-JJS-NN-RB-VBG-PRP-JJ-NN-VBZ-WP-DT-NN-NN-RP-DT-JJ-NN-MD-VB-IN-CC-DT-NN-IN-DT-NN-VBD-JJ-JJ-NN-VBZ-PRP$-RBS-IN-NN-CC-RB-JJ-IN-DT-NN-NNS-CC-NN-NNS-VBZ-VBN-VBN-IN-NN-IN-PRP-VBP-WRB-PRP-VBD-IN-DT-NN-VBD-TO-VB-JJ-JJ-NN-IN-DT-NN-WRB-NN-NN-PRP-VBP-PRP-VBZ-PRP-VBZ-JJ-TO-VB-IN-DT-NNS-MD-VB-VBN-WRB-DT-NN-VBZ-VBN-IN-DT-NN-CC-RB-JJ-NNS-VBD-VBN-IN-TO-PRP-VBD-DT-JJ-NN-IN-PRP-VBP-IN-PRP-VBP-RB-VBG-IN-JJ-NNS-CC-NNS-RBS-JJ-IN-DT-VBD-JJ-NN-IN-NN-PRP-VBD-RB-JJ-CC-RB-VB-DT-NN-NN-IN-PRP-VBZ-JJ-PRP$-VBZ-PRP$-JJ-NN-PRP$-NN-PRP$-NN-NN-DT-RB-JJR-NN-MD-VB-VBN-NN-IN-NN-NN-IN-FW-DT-JJ-NN-IN-DT-NN-DT-VBZ-DT-RB-JJ-NN-CC-NN-MD-VB-PRP-RB-IN-PRP-VBP-VB-DT-NN-IN-PRP-VBP-TO-VB-IN-JJR-IN-PRP$-NN-TO-VB-DT-JJ-NN-IN-DT-NN-NN-IN-DT-NN-NN-NN-CD
really bad shot on video film made by not one not two but three amateur video makers if you re going to make a bad horror film at least throw in some blood gore and nudity there is some blood provided by latex cut off arm props bought at a halloween store there are lesbians and hookers but no nudity or sex the lesbians spend a lot of time in bed but only talking there seems to be no editing effects fades wipes etc once in a while a bit of black appears to separate scenes terrible music by bad heavy metal bands whose websites take up the majority of the end credits the werewolves are represented by rubber masks that are attached to just the actors face they didn t even bother to apply brown makeup to their necks arms or wrists i guarantee a 10 year old with a video camera could put together a better movie no reason at all to buy rent or watch this film except as an example of how not to make a low budget video ,0,RB-JJ-NN-IN-NN-NN-VBN-IN-RB-CD-RB-CD-CC-CD-JJ-NN-NNS-IN-PRP-VBP-VBG-TO-VB-DT-JJ-NN-NN-IN-JJS-NN-IN-DT-NN-NN-CC-NN-EX-VBZ-DT-NN-VBN-IN-JJ-VBN-RP-JJ-NNS-VBD-IN-DT-JJ-NN-EX-VBP-NNS-CC-NNS-CC-DT-NN-CC-NN-DT-NNPS-VBP-DT-NN-IN-NN-IN-NN-CC-RB-VBG-RB-VBZ-TO-VB-DT-VBG-NNS-NNS-NNS-VBP-RB-IN-DT-NN-DT-NN-IN-JJ-VBZ-TO-VB-NNS-JJ-NN-IN-JJ-JJ-NN-NNS-WP$-NNS-VBP-RP-DT-NN-IN-DT-NN-VBZ-DT-NNS-VBP-VBN-IN-NN-NNS-WDT-VBP-VBN-TO-RB-DT-NNS-VBP-PRP-VBP-RB-RB-JJR-TO-VB-JJ-NN-TO-PRP$-NNS-NNS-CC-NNS-VBP-VBP-DT-CD-NN-JJ-IN-DT-NN-NN-MD-VB-RP-DT-JJR-NN-DT-NN-IN-DT-TO-VB-NN-CC-VB-DT-NN-IN-IN-DT-NN-IN-WRB-RB-TO-VB-DT-JJ-NN-NN
i turned 13 when elvis hit the big times in 1956 with his first rca hit a year later buddy holly stepped in to give the king some competition one of buddy s major talents besides his unique singing style and his songwriting ability is often downplayed buddy was also a skilled lead guitar player developing a unique rockabilly style all his own on his fender strat gary busey attempts to capture this aspect of buddy s persona there were other contemporary master guitar rockers of equal caliber such as chuck berry carl perkins and eddie cochran but buddy s talent is often overlooked as noted by others busey is the driving force behind the success of the buddy holly story not only does the script play with the facts of buddy s life but it even interjects several anachronisms for the two years of buddy s popularity basically 1957 1959 one that comes to mind is the scene where buddy and maria are watching a 3 d movie buddy is disenchanted with it all and tells maria that it ll never last it s just a fad in reality there were no 3 d movies in circulation at the time the heyday for 3 d was in the early 1950 s by 1955 the fad had already faded yet another example where just a little research would have sufficed to make the story more believable at times it is difficult to separate what really happened from urban legends surrounding buddy s career the story about how the crickets got their name may or may not be apocryphal but it certainly did not take place the way it is presented in the movie another problem with the film is how buddy s parents are depicted certainly buddy s parents were supportive of his musical career maybe baby is credited to buddy s mother and she did have input into the writing of the song it s good that buddy s biggest hits were used in the movie but i miss hearing one of my favorites i m looking for someone to love i m proud that as a result of this movie buddy s music was reissued for a new generation to hear his legacy is one of the very best from the early days of rock n roll rave on buddy rave on ,1,NN-VBD-CD-WRB-NN-VBD-DT-JJ-NNS-IN-CD-IN-PRP$-JJ-NN-VBD-DT-NN-RB-VBD-RB-VBN-IN-TO-VB-DT-NN-DT-NN-CD-IN-NN-NN-JJ-NNS-IN-PRP$-JJ-NN-NN-CC-PRP$-NN-NN-VBZ-RB-JJ-NN-VBD-RB-DT-JJ-NN-NN-NN-VBG-DT-JJ-RB-NN-PDT-PRP$-JJ-IN-PRP$-NN-NN-JJ-NN-NNS-TO-VB-DT-NN-IN-NN-NN-NN-EX-VBD-JJ-JJ-NN-NN-NNS-IN-JJ-NN-JJ-IN-NN-VBP-NN-NNS-CC-JJ-NN-CC-JJ-JJ-NN-VBZ-RB-VBN-IN-VBN-IN-NNS-EX-VBZ-DT-VBG-NN-IN-DT-NN-IN-DT-NN-RB-NN-RB-RB-VBZ-DT-NN-NN-IN-DT-NNS-IN-NN-JJ-NN-CC-PRP-RB-VBZ-JJ-NNS-IN-DT-CD-NNS-IN-NN-NN-NN-RB-CD-CD-NN-WDT-VBZ-TO-VB-VBZ-DT-NN-WRB-NN-CC-NNS-VBP-VBG-DT-CD-NN-NN-NN-VBZ-VBN-IN-PRP-DT-CC-NNS-VBP-IN-PRP-VBZ-RB-JJ-PRP-VBD-RB-DT-NN-IN-NN-EX-VBD-DT-CD-NN-NNS-IN-NN-IN-DT-NN-DT-NN-IN-CD-NN-VBD-IN-DT-JJ-CD-NN-IN-CD-DT-NN-VBD-RB-VBN-RB-DT-NN-WRB-RB-DT-JJ-NN-MD-VB-VBN-TO-VB-DT-NN-RBR-JJ-IN-NNS-PRP-VBZ-JJ-TO-VB-WP-RB-VBD-IN-JJ-NNS-VBG-NN-NNS-VBP-DT-NN-IN-WRB-DT-NNS-VBD-PRP$-NN-MD-CC-MD-RB-VB-RB-CC-PRP-RB-VBD-RB-VB-NN-DT-NN-PRP-VBZ-VBN-IN-DT-NN-DT-NN-IN-DT-NN-VBZ-WRB-JJ-JJ-NNS-VBP-VBN-RB-JJ-JJ-NNS-VBD-JJ-IN-PRP$-JJ-NN-RB-NN-VBZ-VBN-TO-VB-JJ-NN-CC-PRP-VBD-VB-NN-IN-DT-NN-IN-DT-NN-PRP-VBD-JJ-IN-JJ-JJ-JJS-NNS-VBD-VBN-IN-DT-NN-CC-JJ-VBP-VBG-CD-IN-PRP$-NNS-VBP-VBP-VBG-IN-NN-TO-VB-NN-VBP-NN-WDT-IN-DT-NN-IN-DT-NN-NN-NN-NN-VBD-VBN-IN-DT-JJ-NN-TO-VB-PRP$-NN-VBZ-CD-IN-DT-RB-JJS-IN-DT-JJ-NNS-IN-NN-CC-NN-VBP-IN-NNS-VBP-IN
kurosawa weaves a tale that has a cast of characters as diverse as any shakespearean drama and the acting is true to the story with each star playing their role as a part of the larger tale it is touching funny and intriguing in all parts the character development is near perfect the cinematography is vivid and engaging and the story draws you in i would like to say that the samurai freaks and those obsessed with late 18th and 19th century dynastic tales of japan may snub this film as not kurosawa s best work perhaps not his best but even at his worst kurosawa is better than many of the best this story is so based in elevating the mundane lives of ordinary people in a time of great change that it is timeless despite being set in the not so distant past i would heartily recommend this to any movie buff and especially to those who are likely to continue on to read the novel on which the film is based ,1,NN-VBZ-DT-NN-WDT-VBZ-DT-NN-IN-NNS-RB-JJ-IN-DT-JJ-NN-CC-DT-NN-VBZ-JJ-TO-DT-NN-IN-DT-NN-VBG-PRP$-NN-IN-DT-NN-IN-DT-JJR-NN-PRP-VBZ-VBG-JJ-CC-JJ-IN-DT-NNS-DT-NN-NN-VBZ-IN-JJ-DT-NN-VBZ-JJ-CC-JJ-CC-DT-NN-NN-PRP-IN-NN-MD-VB-TO-VB-IN-DT-NN-NNS-CC-DT-VBN-IN-JJ-NNS-CC-JJ-NN-JJ-NNS-IN-NN-MD-VB-DT-NN-IN-RB-VB-NN-JJS-NN-RB-RB-PRP$-JJS-CC-RB-IN-PRP$-JJS-NN-VBZ-JJR-IN-JJ-IN-DT-JJS-DT-NN-VBZ-RB-VBN-IN-VBG-DT-NN-NNS-IN-JJ-NNS-IN-DT-NN-IN-JJ-NN-IN-PRP-VBZ-JJ-IN-VBG-VBN-IN-DT-RB-RB-JJ-NN-NN-MD-RB-VB-DT-TO-DT-NN-NN-CC-RB-TO-DT-WP-VBP-JJ-TO-VB-IN-TO-VB-DT-NN-IN-WDT-DT-NN-VBZ-VBN
i loved long way round and wasn t even aware of race to dakar until i saw it on the shelves of my local supermarket i bought it and after a slightly hmm will this be as good first episode i decided that it was charlie boorman was great as were the other members of the crew great to see him with ewan again there was a fair bit of swearing in it but that didn t bother me as for their being no mention of it on the package thats more to do with the silly excempt from classification certificate that the bbfc have they should have given it a 15 just for the language alone highly recommended series i want more ,1,NNS-VBD-JJ-NN-NN-CC-NN-NNS-RB-JJ-IN-NN-TO-VB-IN-JJ-VBD-PRP-IN-DT-NNS-IN-PRP$-JJ-NN-NN-VBD-PRP-CC-IN-DT-RB-NN-MD-DT-VB-IN-JJ-JJ-NN-NN-VBD-IN-PRP-VBD-JJ-NN-VBD-JJ-IN-VBD-DT-JJ-NNS-IN-DT-NN-JJ-TO-VB-PRP-IN-NN-RB-EX-VBD-DT-JJ-NN-IN-VBG-IN-PRP-CC-IN-JJ-NN-RB-PRP-IN-IN-PRP$-VBG-DT-NN-IN-PRP-IN-DT-NN-VBZ-JJR-TO-VB-IN-DT-JJ-NN-IN-NN-NN-IN-DT-NNS-VBP-PRP-MD-VB-VBN-PRP-DT-CD-RB-IN-DT-NN-RB-RB-JJ-NN-NN-VBP-JJR
once again the posters lied to me the marketing of this flick was deeply at odds with the content explosive when i read the synopsis for this movie i was expecting to see a townful of grotesques every man jack of them bloodshot and bloated by alcohol peppered by heroin needles and bent double with chronic masturbation into such a den of vice would come the clean shaven hero shining gabriel instead the movie was the complete opposite of what i was led to expect the first few minutes of the film showed us that middletown is a simple little place full of poor people doing the best they can whether fiddling a little to make ends meet drinking to forget the pain or watching cock fighting chickens not penises to while away the boredom in other words the townspeople were desperately ordinary the only deliberate grotesque in the piece was gabriel the brainwashed presbyterian preacher played by macfadyen whose face is built in such a way as to suggest a permanent air of bewildered fury if i were kind i would suggest that the paisleyite rantings of the preacher were a witty comment designed to make us despise gabriel and his faith unfortunately brian kirk is so inept a film maker that you quickly despise everyone in the movie leaving the audience to fret their way through eighty plus minutes of dark hackneyed tedium my only respite from this waste of celluloid was a game of guess the accent broken up with rounds of spot the location are we surprised that gaybo ends up stealing his brother s child and suffocating his father of course not he s a bible bashing preacher and therefore psychotic all the townspeople stand around looking shocked at the end of the movie but i suspect that they ve just realised what a turkey they ve put their names to the northern ireland film and television commission have a budget to spend but there are better projects than this feeble enterprise the only kind thing i can say in favour of this movie is that it has managed to replace superman returns as the worst film of 2006 one hell of an achievement v1 20061114 v2 20080107,0,RB-RB-DT-NNS-VBD-TO-PRP-DT-NN-IN-DT-NN-VBD-RB-IN-NNS-IN-DT-NN-NN-WRB-NN-VBP-DT-NN-IN-DT-NN-NN-VBD-VBG-TO-VB-DT-NN-IN-NNS-DT-NN-NN-IN-PRP-FW-CC-VBN-IN-NN-VBN-IN-NN-NNS-CC-NN-NN-IN-JJ-NN-IN-PDT-DT-NN-IN-NN-MD-VB-DT-JJ-NN-NN-VBG-NN-RB-DT-NN-VBD-DT-JJ-NN-IN-WP-NN-VBD-VBN-TO-VB-DT-JJ-JJ-NNS-IN-DT-NN-VBD-PRP-IN-NN-VBZ-DT-JJ-JJ-NN-JJ-IN-JJ-NNS-VBG-DT-JJS-PRP-MD-IN-VBG-DT-JJ-TO-VB-NNS-VB-VBG-TO-VB-DT-NN-CC-VBG-NN-VBG-NNS-RB-NNS-TO-VB-RP-DT-NN-IN-JJ-NNS-DT-NN-VBD-RB-JJ-DT-JJ-NN-NN-IN-DT-NN-VBD-VBN-DT-JJ-NN-NN-VBN-IN-NNS-WP$-NN-VBZ-VBN-IN-JJ-DT-NN-IN-TO-VB-DT-JJ-NN-IN-JJ-NN-IN-NNS-VBD-NN-NN-MD-VB-IN-DT-JJ-NNS-IN-DT-NN-VBD-DT-JJ-NN-VBN-TO-VB-PRP-VB-NN-CC-PRP$-NN-RB-JJ-NN-VBZ-RB-JJ-DT-NN-NN-IN-PRP-RB-VB-NN-IN-DT-NN-VBG-DT-NN-TO-VB-PRP$-NN-IN-JJ-CC-NNS-IN-JJ-JJ-NN-PRP$-JJ-NN-IN-DT-NN-IN-NN-VBD-DT-NN-IN-NN-DT-NN-VBD-RP-IN-NNS-IN-NN-DT-NN-VBP-PRP-VBD-IN-NN-VBZ-RP-VBG-PRP$-NN-NN-NN-CC-VBG-PRP$-NN-IN-NN-RB-PRP-VBZ-DT-JJ-NN-NN-CC-RB-JJ-PDT-DT-JJ-NN-IN-VBG-VBN-IN-DT-NN-IN-DT-NN-CC-JJ-VBP-IN-PRP-VBP-RB-VBN-WP-DT-NN-PRP-VBP-VB-PRP$-NNS-TO-DT-JJ-NN-NN-CC-NN-NN-VBP-DT-NN-TO-VB-CC-EX-VBP-JJR-NNS-IN-DT-JJ-NN-DT-JJ-NN-NN-NN-MD-VB-IN-NN-IN-DT-NN-VBZ-IN-PRP-VBZ-VBN-TO-VB-JJ-NNS-IN-DT-JJS-NN-IN-CD-CD-NN-IN-DT-NN-NN-CD-NN-CD
i strongly recommend it to anybody who likes good plots good actors even if not well known often it s just better that way science and or science fiction presented in an intelligent way on the small screen good special effects even if they did not have billions of dollars to produce it much better than any war in the stars there was only one comment which was not necessary talking about the comet the commentator says that life was maybe brought on earth through a comet that s fun there must be always a chance for a magic way huh that s what s great about life can come anywhere no need of extern force,1,RB-RB-VB-PRP-TO-NN-WP-VBZ-JJ-NNS-JJ-NNS-RB-IN-RB-RB-VBN-RB-PRP-VBZ-RB-RBR-DT-NN-NN-CC-CC-VB-NN-VBN-IN-DT-JJ-NN-IN-DT-JJ-NN-JJ-JJ-NNS-RB-IN-PRP-VBD-RB-VB-NNS-IN-NNS-TO-VB-PRP-RB-RBR-IN-DT-NN-IN-DT-NNS-EX-VBD-RB-CD-NN-WDT-VBD-RB-JJ-VBG-IN-DT-NN-DT-NN-VBZ-IN-NN-VBD-RB-VBN-IN-NN-IN-DT-NN-WDT-VBZ-NN-EX-MD-VB-RB-DT-NN-IN-DT-JJ-NN-NN-WDT-VBZ-WP-VBZ-JJ-IN-NN-MD-VB-RB-DT-NN-IN-JJ-NN
this is what you would get if you allowed a 10 year old manic american to write a story of a moon trip absolute garbage with no redeeming qualities maybe it held some fascination in the 3d dept but as a narrative and entertaining animation it held nothing to make wasting an hour and a half worth while save your time and money and watch bolt insteaddamn not enough lines yet i feel that sums it up well i agree with an above review this is like a cold war propaganda story maybe it would have been more interesting if they had made it about the flies uncovering the hoax of the moon landing or if the flies had died in the first minute btw why were all the main character flies deformed not one had the full compliment of limbs ,0,DT-VBZ-WP-PRP-MD-VB-IN-PRP-VBD-DT-CD-NN-JJ-JJ-JJ-TO-VB-DT-NN-IN-DT-NN-NN-NN-NN-IN-DT-VBG-NNS-RB-PRP-VBD-DT-NN-IN-DT-CD-NN-CC-IN-DT-JJ-CC-JJ-NN-PRP-VBD-NN-TO-VB-VBG-DT-NN-CC-DT-JJ-NN-IN-VB-PRP$-NN-CC-NN-CC-NN-NN-VBZ-RB-JJ-NNS-RB-VBP-VBP-IN-NNS-PRP-RP-RB-RB-VBP-IN-DT-JJ-NN-DT-VBZ-IN-DT-JJ-NN-NN-NN-NN-PRP-MD-VB-VBN-RBR-JJ-IN-PRP-VBD-VBN-PRP-IN-DT-NNS-VBG-DT-NN-IN-DT-NN-NN-CC-IN-DT-NNS-VBD-VBN-IN-DT-JJ-NN-NN-WRB-VBD-PDT-DT-JJ-NN-NNS-VBD-RB-CD-VBD-DT-JJ-NN-IN-NNS
this is one of the few movies of this type i have reviewed and enjoyed while clint eastwood is his usual self the overall story works well even in the limits of washington d c the theme an assassin is tracking the president and there is only one person who may save him it cannot be easy to make a film which audiences enjoy these days involving this arena this film succeeds on several levels eastwood is his usual underplayed hero wanting to save the president since the kennedy era he does well in this role as does his foil reneee russo an fbi agent overall well done and suspenseful with extra stars for malkovich 9 10 ,1,DT-VBZ-CD-IN-DT-JJ-NNS-IN-DT-NN-NN-VBP-VBN-CC-VBN-IN-NN-NN-VBZ-PRP$-JJ-NN-DT-JJ-NN-VBZ-RB-RB-IN-DT-NNS-IN-NN-NN-VBP-DT-NN-DT-NN-VBZ-VBG-DT-NN-CC-EX-VBZ-RB-CD-NN-WP-MD-VB-PRP-PRP-MD-RB-VB-JJ-TO-VB-DT-NN-WDT-VBZ-IN-DT-NNS-VBG-DT-NN-DT-NN-VBZ-IN-JJ-NNS-NN-VBZ-PRP$-JJ-JJ-NN-VBG-TO-VB-DT-NN-IN-DT-NN-NN-PRP-VBZ-RB-IN-DT-NN-IN-VBZ-PRP$-NN-NN-VBP-DT-JJ-NN-RB-RB-VBN-CC-JJ-IN-JJ-NNS-IN-JJ-CD-CD
this tv made thriller is all talk little action it works hard to set up its convoluted plot yet the writing is so muddled the exposition is still cloudy at best by the end i knew no more about these characters than i did at the beginning it has a quasi ten little indians scenario but ditches it mid way through in favor of spotlighting sally field and her uncovering of a killer field overacts here with a gracelessness i ve seldom seen from her the early introductions are good but the writing quickly strays off course and eventually goes over the top lots of hysteria and constant thunder and lightning effects which adds nothing a curious failure from producers aaron spelling leonard goldberg with all this talent couldn t they give us something more than a script full of red herrings and sally field hiding in a closet ,0,DT-NN-VBD-NN-VBZ-DT-NN-JJ-NN-PRP-VBZ-JJ-TO-VB-RP-PRP$-JJ-NN-RB-DT-NN-VBZ-RB-VBN-DT-NN-VBZ-RB-VBN-IN-RBS-IN-DT-NN-NN-VBD-DT-RBR-IN-DT-NNS-IN-NN-VBD-IN-DT-VBG-PRP-VBZ-DT-NN-JJ-JJ-NNS-NN-CC-VBZ-PRP-JJ-NN-IN-IN-NN-IN-VBG-RB-NN-CC-PRP$-NN-IN-DT-NN-NN-VBZ-RB-IN-DT-NN-NN-VBP-RB-VBN-IN-PRP$-DT-JJ-NNS-VBP-JJ-CC-DT-JJ-RB-VBZ-IN-NN-CC-RB-VBZ-IN-DT-JJ-NNS-IN-NN-CC-JJ-NN-CC-NN-NNS-WDT-VBZ-NN-DT-JJ-NN-IN-NNS-VBP-VBG-NN-NN-IN-PDT-DT-NN-NN-IN-PRP-VBP-PRP-NN-JJR-IN-DT-JJ-JJ-IN-JJ-NNS-CC-RB-NN-NN-IN-DT-NN
8 2008 when i originally wrote my comments shortly after first seeing this film i took a critical view feeling that lemmon and matthau had basically phoned in their performances which paired them in a manner they d done several times previously but upon seeing it again it seemed different especially in view that neither of the two main mega stars lived a great deal longer after its release with the exception of spiner all of the eight principals are performers with considerable experience and likewise unavoidably a lot longer in tooth than we ve seen in many of their other film and t v work but isn t almost everyone seeing it again while it certainly won t be regarded as a classis in any of their careers it is a fun film with a lot of interesting scenery as well from my viewpoint it reminds me that many films plays etc can often be looked at either from a very critical viewpoint or looking instead to the lighter side without expecting a film to be another citizen kane casablance or in terms of the two leads another original odd couple it also will provide a continuing piece of nostalgia for lemmon and matthau as well as the others in the cast ,1,CD-CD-WRB-NN-RB-VBD-PRP$-NNS-RB-IN-JJ-VBG-DT-NN-NN-VBD-DT-JJ-NN-NN-IN-NN-CC-NN-VBD-RB-VBN-IN-PRP$-NNS-WDT-VBD-PRP-IN-DT-NN-PRP-VBP-VBN-JJ-NNS-RB-CC-IN-VBG-PRP-RB-PRP-VBD-JJ-RB-IN-NN-IN-DT-IN-DT-CD-JJ-JJ-NNS-VBD-DT-JJ-NN-RB-IN-PRP$-NN-IN-DT-NN-IN-NN-DT-IN-DT-CD-NNS-VBP-NNS-IN-JJ-NN-CC-NN-RB-DT-NN-RBR-IN-CC-IN-PRP-VBP-VBN-IN-JJ-IN-PRP$-JJ-NN-CC-NN-NN-NN-CC-JJ-NN-RB-NN-VBG-PRP-RB-IN-PRP-RB-VBD-RB-VB-VBN-IN-DT-NN-IN-DT-IN-PRP$-NNS-PRP-VBZ-DT-NN-NN-IN-DT-NN-IN-VBG-NN-RB-RB-IN-PRP$-NN-PRP-VBZ-PRP-IN-JJ-NNS-NNS-VBP-MD-RB-VB-VBN-IN-RB-IN-DT-RB-JJ-NN-CC-VBG-RB-TO-DT-JJ-NN-IN-VBG-DT-NN-TO-VB-DT-JJ-NN-NN-CC-IN-NNS-IN-DT-CD-VBZ-DT-JJ-JJ-NN-PRP-RB-MD-VB-DT-VBG-NN-IN-NN-IN-NN-CC-NN-RB-RB-IN-DT-NNS-IN-DT-NN
of all the kids movies i have seen over the years this was probably the worst i took four kids aged from 7 to 11 and none of them liked it the script seemed to be based on a willy wonka style story but it just didn t have anything to it if you are considering seeing this movie dont waste your time it is bad they are making a sequel so it may be worth watching to see if they can even make a worse movie but i don t think it is possible ,0,IN-PDT-DT-NNS-NNS-VBP-VBP-VBN-IN-DT-NNS-DT-VBD-RB-DT-JJS-NN-VBD-CD-NNS-VBN-IN-CD-TO-CD-CC-NN-IN-PRP-VBD-PRP-DT-NN-VBD-TO-VB-VBN-IN-DT-RB-JJ-NN-NN-CC-PRP-RB-VB-NNS-VBP-NN-TO-PRP-IN-PRP-VBP-VBG-VBG-DT-NN-VBZ-IN-PRP$-NN-PRP-VBZ-JJ-PRP-VBP-VBG-DT-NN-IN-PRP-MD-VB-JJ-VBG-TO-VB-IN-PRP-MD-RB-VB-DT-JJR-NN-CC-JJ-VBP-JJ-VBP-PRP-VBZ-JJ
